,Unnamed: 0,Order Date,Brand,Sneaker Name,Release Date,Shoe Size,Buyer Region,Turnover Days,Profit,Profit Ratio,Model,Black,White,Grey,Red,Green,Neo,Orange,Tan/Brown,Pink,Blue,Colorful,Turnover Weeks,color
25600,29616,2018-06-13,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,12.0,Florida,277,1470.0,7.74,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,40.0,White
25601,29666,2018-06-13,Off-White,air-jordan-1-retro-high-off-white-white,2018-03-03,12.5,Texas,102,1378.0,7.25,air-jordan-1-retro-high,,1.0,,,,,,,,,,15.0,White
25602,29667,2018-06-13,Off-White,air-jordan-1-retro-high-off-white-white,2018-03-03,11.0,Oregon,102,1520.0,8.0,air-jordan-1-retro-high,,1.0,,,,,,,,,,15.0,White
25605,29670,2018-06-13,Off-White,nike-air-presto-off-white,2017-09-09,6.0,Hawaii,277,1105.0,6.91,air-presto,1.0,1.0,,,,,,,,,,40.0,Black
25606,29671,2018-06-13,Off-White,nike-air-presto-off-white,2017-09-09,11.0,California,277,1487.0,9.29,air-presto,1.0,1.0,,,,,,,,,,40.0,Black
25616,29681,2018-06-13,Off-White,nike-blazer-mid-off-white,2017-09-09,11.0,California,277,695.0,5.35,blazer-mid,,1.0,,,,,,,,,,40.0,White
25667,29782,2018-06-14,Off-White,nike-air-presto-off-white,2017-09-09,13.0,Connecticut,278,1189.0,7.43,air-presto,1.0,1.0,,,,,,,,,,40.0,Black
25795,29932,2018-06-15,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.5,Arizona,279,2010.0,10.58,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,40.0,White
25796,29990,2018-06-15,Off-White,nike-air-force-1-low-off-white,2017-11-01,10.0,California,226,780.0,4.59,air-force-1,,1.0,,,,,,,,,,32.0,White
25797,29991,2018-06-15,Off-White,nike-air-presto-off-white,2017-09-09,11.0,Florida,279,1550.0,9.69,air-presto,1.0,1.0,,,,,,,,,,40.0,Black
25798,29992,2018-06-15,Off-White,nike-air-presto-off-white,2017-09-09,13.0,California,279,1140.0,7.12,air-presto,1.0,1.0,,,,,,,,,,40.0,Black
25890,30100,2018-06-16,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.5,New York,280,1935.0,10.18,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,40.0,White
25891,30135,2018-06-16,Off-White,air-jordan-1-retro-high-off-white-white,2018-03-03,11.0,California,105,1520.0,8.0,air-jordan-1-retro-high,,1.0,,,,,,,,,,15.0,White
25892,30136,2018-06-16,Off-White,air-jordan-1-retro-high-off-white-white,2018-03-03,13.0,New York,105,1220.0,6.42,air-jordan-1-retro-high,,1.0,,,,,,,,,,15.0,White
25893,30137,2018-06-16,Off-White,nike-air-max-90-off-white,2017-09-09,12.0,Mississippi,280,820.0,5.12,air-max-90,,1.0,,,,,,1.0,,1.0,1.0,40.0,White
25948,30249,2018-06-17,Off-White,nike-air-presto-off-white,2017-09-09,13.0,California,281,1050.0,6.56,air-presto,1.0,1.0,,,,,,,,,,40.0,Black
25960,30261,2018-06-17,Off-White,nike-blazer-mid-off-white,2017-09-09,12.0,California,281,888.0,6.83,blazer-mid,,1.0,,,,,,,,,,40.0,White
26008,30324,2018-06-18,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.5,New York,282,1800.0,9.47,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,40.0,White
26009,30325,2018-06-18,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,8.5,New Jersey,282,2055.0,10.82,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,40.0,White
26010,30451,2018-06-18,Off-White,nike-air-max-90-off-white,2017-09-09,11.5,New York,282,783.0,4.89,air-max-90,,1.0,,,,,,1.0,,1.0,1.0,40.0,White
26013,30454,2018-06-18,Off-White,nike-air-presto-off-white,2017-09-09,11.0,Washington,282,1240.0,7.75,air-presto,1.0,1.0,,,,,,,,,,40.0,Black
26014,30455,2018-06-18,Off-White,nike-air-presto-off-white,2017-09-09,12.0,New York,282,1145.0,7.16,air-presto,1.0,1.0,,,,,,,,,,40.0,Black
26111,30571,2018-06-19,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.5,Pennsylvania,283,1860.0,9.79,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,40.0,White
26112,30572,2018-06-19,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,12.0,Massachusetts,283,1758.0,9.25,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,40.0,White
26113,30720,2018-06-19,Off-White,air-jordan-1-retro-high-off-white-white,2018-03-03,10.0,California,108,1520.0,8.0,air-jordan-1-retro-high,,1.0,,,,,,,,,,15.0,White
26117,30724,2018-06-19,Off-White,nike-air-presto-off-white,2017-09-09,12.0,California,283,1040.0,6.5,air-presto,1.0,1.0,,,,,,,,,,40.0,Black
26129,30737,2018-06-19,Off-White,nike-blazer-mid-off-white,2017-09-09,9.0,California,283,1008.0,7.75,blazer-mid,,1.0,,,,,,,,,,40.0,White
26211,30841,2018-06-20,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,11.0,Pennsylvania,284,1923.0,10.12,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,41.0,White
26308,30938,2018-06-20,Off-White,nike-air-force-1-low-off-white,2017-11-01,9.0,California,231,975.0,5.74,air-force-1,,1.0,,,,,,,,,,33.0,White
26309,30939,2018-06-20,Off-White,nike-air-max-90-off-white,2017-09-09,7.0,California,284,841.0,5.26,air-max-90,,1.0,,,,,,1.0,,1.0,1.0,41.0,White
26311,30941,2018-06-20,Off-White,nike-air-presto-off-white,2017-09-09,11.0,South Carolina,284,1190.0,7.44,air-presto,1.0,1.0,,,,,,,,,,41.0,Black
26465,31118,2018-06-21,Off-White,air-jordan-1-retro-high-off-white-white,2018-03-03,9.0,New Jersey,110,1909.0,10.05,air-jordan-1-retro-high,,1.0,,,,,,,,,,16.0,White
26468,31121,2018-06-21,Off-White,nike-air-max-90-off-white,2017-09-09,9.5,Maryland,285,790.0,4.94,air-max-90,,1.0,,,,,,1.0,,1.0,1.0,41.0,White
26605,31282,2018-06-22,Off-White,nike-air-presto-off-white,2017-09-09,10.0,California,286,1520.0,9.5,air-presto,1.0,1.0,,,,,,,,,,41.0,Black
26770,31490,2018-06-23,Off-White,air-jordan-1-retro-high-off-white-white,2018-03-03,10.0,Arizona,112,1710.0,9.0,air-jordan-1-retro-high,,1.0,,,,,,,,,,16.0,White
26771,31491,2018-06-23,Off-White,air-jordan-1-retro-high-off-white-white,2018-03-03,11.5,Illinois,112,1560.0,8.21,air-jordan-1-retro-high,,1.0,,,,,,,,,,16.0,White
26784,31504,2018-06-23,Off-White,nike-blazer-mid-off-white,2017-09-09,10.0,California,287,825.0,6.35,blazer-mid,,1.0,,,,,,,,,,41.0,White
26864,31613,2018-06-24,Off-White,air-jordan-1-retro-high-off-white-white,2018-03-03,15.0,California,113,1290.0,6.79,air-jordan-1-retro-high,,1.0,,,,,,,,,,16.0,White
26911,31689,2018-06-25,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,12.0,Nevada,289,1890.0,9.95,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,41.0,White
26912,31690,2018-06-25,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,11.0,Washington,289,1910.0,10.05,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,41.0,White
26959,31737,2018-06-25,Off-White,air-jordan-1-retro-high-off-white-white,2018-03-03,7.0,Florida,114,1605.0,8.45,air-jordan-1-retro-high,,1.0,,,,,,,,,,16.0,White
26960,31738,2018-06-25,Off-White,air-jordan-1-retro-high-off-white-white,2018-03-03,11.0,Washington,114,1560.0,8.21,air-jordan-1-retro-high,,1.0,,,,,,,,,,16.0,White
26962,31740,2018-06-25,Off-White,nike-air-presto-off-white,2017-09-09,10.0,Texas,289,1440.0,9.0,air-presto,1.0,1.0,,,,,,,,,,41.0,Black
26973,31751,2018-06-25,Off-White,nike-blazer-mid-off-white,2017-09-09,9.0,South Carolina,289,980.0,7.54,blazer-mid,,1.0,,,,,,,,,,41.0,White
27034,31850,2018-06-26,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,12.0,Georgia,290,1796.0,9.45,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,41.0,White
27035,31851,2018-06-26,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,9.5,Oregon,290,2310.0,12.16,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,41.0,White
27064,31880,2018-06-26,Off-White,air-jordan-1-retro-high-off-white-university-blue,2018-06-23,9.0,California,3,890.0,4.68,air-jordan-1-retro-high,,1.0,,,,,,,,1.0,1.0,0.0,White
27069,31885,2018-06-26,Off-White,air-jordan-1-retro-high-off-white-white,2018-03-03,16.0,New York,115,1910.0,10.05,air-jordan-1-retro-high,,1.0,,,,,,,,,,16.0,White
27072,31888,2018-06-26,Off-White,nike-air-presto-off-white,2017-09-09,12.0,New York,290,1090.0,6.81,air-presto,1.0,1.0,,,,,,,,,,41.0,Black
27082,31898,2018-06-26,Off-White,nike-blazer-mid-off-white,2017-09-09,9.0,California,290,1020.0,7.85,blazer-mid,,1.0,,,,,,,,,,41.0,White
27133,32031,2018-06-27,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,8.5,New York,291,2219.0,11.68,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,42.0,White
27134,32032,2018-06-27,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.0,California,291,1860.0,9.79,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,42.0,White
27144,32042,2018-06-27,Off-White,air-jordan-1-retro-high-off-white-university-blue,2018-06-23,9.0,Illinois,4,840.0,4.42,air-jordan-1-retro-high,,1.0,,,,,,,,1.0,1.0,1.0,White
27173,32071,2018-06-27,Off-White,air-jordan-1-retro-high-off-white-white,2018-03-03,11.0,Virginia,116,1720.0,9.05,air-jordan-1-retro-high,,1.0,,,,,,,,,,17.0,White
27319,32225,2018-06-28,Off-White,air-jordan-1-retro-high-off-white-white,2018-03-03,14.0,New York,117,1377.0,7.25,air-jordan-1-retro-high,,1.0,,,,,,,,,,17.0,White
27320,32226,2018-06-28,Off-White,nike-air-max-90-off-white,2017-09-09,12.0,California,292,830.0,5.19,air-max-90,,1.0,,,,,,1.0,,1.0,1.0,42.0,White
27471,32389,2018-06-29,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.0,California,293,2110.0,11.11,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,42.0,White
27493,32411,2018-06-29,Off-White,nike-air-presto-off-white,2017-09-09,6.0,New York,293,1039.0,6.49,air-presto,1.0,1.0,,,,,,,,,,42.0,Black
27854,32791,2018-06-30,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,8.0,Oregon,294,2100.0,11.05,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,42.0,White
27872,32809,2018-06-30,Off-White,nike-air-max-90-off-white,2017-09-09,10.5,Texas,294,705.0,4.41,air-max-90,,1.0,,,,,,1.0,,1.0,1.0,42.0,White
27873,32810,2018-06-30,Off-White,nike-air-presto-off-white,2017-09-09,10.0,Oregon,294,1340.0,8.38,air-presto,1.0,1.0,,,,,,,,,,42.0,Black
27880,32817,2018-06-30,Off-White,nike-blazer-mid-off-white,2017-09-09,7.0,Massachusetts,294,770.0,5.92,blazer-mid,,1.0,,,,,,,,,,42.0,White
28877,33831,2018-07-01,Off-White,nike-air-presto-off-white,2017-09-09,10.0,New York,295,1389.0,8.68,air-presto,1.0,1.0,,,,,,,,,,42.0,Black
28886,33840,2018-07-01,Off-White,nike-blazer-mid-off-white,2017-09-09,11.5,California,295,795.0,6.12,blazer-mid,,1.0,,,,,,,,,,42.0,White
29306,34290,2018-07-02,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.0,California,296,2197.0,11.56,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,42.0,White
29315,34299,2018-07-02,Off-White,air-jordan-1-retro-high-off-white-university-blue,2018-06-23,15.0,California,9,870.0,4.58,air-jordan-1-retro-high,,1.0,,,,,,,,1.0,1.0,1.0,White
29325,34309,2018-07-02,Off-White,air-jordan-1-retro-high-off-white-white,2018-03-03,10.5,Pennsylvania,121,1715.0,9.03,air-jordan-1-retro-high,,1.0,,,,,,,,,,17.0,White
29328,34312,2018-07-02,Off-White,nike-air-presto-off-white,2017-09-09,11.0,California,296,1340.0,8.38,air-presto,1.0,1.0,,,,,,,,,,42.0,Black
29341,34326,2018-07-02,Off-White,nike-blazer-mid-off-white,2017-09-09,11.0,North Carolina,296,745.0,5.73,blazer-mid,,1.0,,,,,,,,,,42.0,White
29654,34660,2018-07-03,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,11.0,Florida,297,2080.0,10.95,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,42.0,White
29674,34680,2018-07-03,Off-White,air-jordan-1-retro-high-off-white-white,2018-03-03,8.0,Arizona,122,1781.0,9.37,air-jordan-1-retro-high,,1.0,,,,,,,,,,17.0,White
29675,34681,2018-07-03,Off-White,nike-air-max-90-off-white,2017-09-09,13.0,Michigan,297,710.0,4.44,air-max-90,,1.0,,,,,,1.0,,1.0,1.0,42.0,White
29677,34683,2018-07-03,Off-White,nike-air-presto-off-white,2017-09-09,13.0,Michigan,297,1280.0,8.0,air-presto,1.0,1.0,,,,,,,,,,42.0,Black
29685,34694,2018-07-03,Off-White,nike-blazer-mid-off-white,2017-09-09,9.5,Illinois,297,970.0,7.46,blazer-mid,,1.0,,,,,,,,,,42.0,White
29963,34984,2018-07-04,Off-White,air-jordan-1-retro-high-off-white-white,2018-03-03,12.0,New York,123,1610.0,8.47,air-jordan-1-retro-high,,1.0,,,,,,,,,,18.0,White
29964,34985,2018-07-04,Off-White,nike-air-force-1-low-off-white,2017-11-01,9.0,Texas,245,890.0,5.24,air-force-1,,1.0,,,,,,,,,,35.0,White
29966,34987,2018-07-04,Off-White,nike-air-presto-off-white,2017-09-09,10.0,North Carolina,298,1340.0,8.38,air-presto,1.0,1.0,,,,,,,,,,43.0,Black
29971,34994,2018-07-04,Off-White,nike-blazer-mid-off-white,2017-09-09,11.5,California,298,920.0,7.08,blazer-mid,,1.0,,,,,,,,,,43.0,White
30168,35209,2018-07-05,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,9.0,California,299,2080.0,10.95,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,43.0,White
30184,35225,2018-07-05,Off-White,air-jordan-1-retro-high-off-white-white,2018-03-03,10.5,California,124,1790.0,9.42,air-jordan-1-retro-high,,1.0,,,,,,,,,,18.0,White
30187,35228,2018-07-05,Off-White,nike-air-presto-off-white,2017-09-09,9.0,California,299,1740.0,10.88,air-presto,1.0,1.0,,,,,,,,,,43.0,Black
30194,35236,2018-07-05,Off-White,nike-blazer-mid-off-white,2017-09-09,10.0,California,299,870.0,6.69,blazer-mid,,1.0,,,,,,,,,,43.0,White
30530,35592,2018-07-06,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,11.5,Pennsylvania,300,1861.0,9.79,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,43.0,White
30544,35606,2018-07-06,Off-White,air-jordan-1-retro-high-off-white-white,2018-03-03,13.0,California,125,1559.0,8.21,air-jordan-1-retro-high,,1.0,,,,,,,,,,18.0,White
30545,35607,2018-07-06,Off-White,nike-air-max-90-off-white,2017-09-09,8.5,New York,300,720.0,4.5,air-max-90,,1.0,,,,,,1.0,,1.0,1.0,43.0,White
31384,36502,2018-07-09,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.5,New York,303,1960.0,10.32,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,43.0,White
31410,36528,2018-07-09,Off-White,air-jordan-1-retro-high-off-white-white,2018-03-03,9.5,California,128,1735.0,9.13,air-jordan-1-retro-high,,1.0,,,,,,,,,,18.0,White
31414,36532,2018-07-09,Off-White,nike-air-presto-off-white,2017-09-09,12.0,Arizona,303,1234.0,7.71,air-presto,1.0,1.0,,,,,,,,,,43.0,Black
31692,36835,2018-07-10,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.0,Michigan,304,2055.0,10.82,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,43.0,White
31711,36854,2018-07-10,Off-White,air-jordan-1-retro-high-off-white-white,2018-03-03,12.0,New Jersey,129,1520.0,8.0,air-jordan-1-retro-high,,1.0,,,,,,,,,,18.0,White
31712,36855,2018-07-10,Off-White,nike-air-force-1-low-off-white,2017-11-01,10.5,California,251,750.0,4.41,air-force-1,,1.0,,,,,,,,,,36.0,White
31719,36871,2018-07-10,Off-White,nike-blazer-mid-off-white,2017-09-09,9.0,Illinois,304,1020.0,7.85,blazer-mid,,1.0,,,,,,,,,,43.0,White
31971,37140,2018-07-11,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.5,Oregon,305,1895.0,9.97,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,44.0,White
32001,37170,2018-07-11,Off-White,nike-air-presto-off-white,2017-09-09,10.0,New York,305,1564.0,9.78,air-presto,1.0,1.0,,,,,,,,,,44.0,Black
32002,37171,2018-07-11,Off-White,nike-air-presto-off-white,2017-09-09,12.0,Florida,305,960.0,6.0,air-presto,1.0,1.0,,,,,,,,,,44.0,Black
32225,37415,2018-07-12,Off-White,nike-air-presto-off-white,2017-09-09,11.0,Texas,306,1370.0,8.56,air-presto,1.0,1.0,,,,,,,,,,44.0,Black
32232,37424,2018-07-12,Off-White,nike-blazer-mid-off-white,2017-09-09,11.0,New York,306,803.0,6.18,blazer-mid,,1.0,,,,,,,,,,44.0,White
32406,37615,2018-07-13,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,8.5,California,307,2410.0,12.68,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,44.0,White
32425,37634,2018-07-13,Off-White,air-jordan-1-retro-high-off-white-white,2018-03-03,8.5,Nebraska,132,2010.0,10.58,air-jordan-1-retro-high,,1.0,,,,,,,,,,19.0,White
32426,37635,2018-07-13,Off-White,nike-air-max-90-off-white,2017-09-09,11.0,California,307,755.0,4.72,air-max-90,,1.0,,,,,,1.0,,1.0,1.0,44.0,White
